Video ID,Video Title,Channel Title,Transcript,Duration,Words per Second,Number of Comments,Top10 Comments,Category,Views,Likes,Custom Query,LLM Summary
epSs5TbYvvI,b'He wrestled a bull (and won)',b'Ray William Johnson',what the hell kind of college course is this you don't pack it in let me begin I came to win battle me okay credit where credit is due like damn that is some Kratos type strength like it is legitimately impressive that that guy can do that but here's what I don't like though like am I the only one who feels bad for the bull imagine yourself just existing and some random guy just puts you in a headlock and here's the weirdest part none of these students are standing behind a fence I'm surrounded by idiot if this video is anything it's an indication of why you shouldn't be standing in the bullpen ,68.896,1.6982117974918718,9223,"['You know who else needs to be put in a headlock? My cartoon band Your Favorite Martian who has a NEW SONG called &quot;Date Myself&quot; out now 🔥<a href=""https://www.youtube.com/watch?v=j3otWlepRWw"">https://www.youtube.com/watch?v=j3otWlepRWw</a>', 'Bro had adrenaline rushing in his body more than his blood', 'He&#39;s so strong that you feel bad for the bull this guy is incredible', 'The bull should be honored he got to fight him😂', 'Bro bullied the bull💀', 'If they dont use this in a redbull commercial 😭😭', 'Bro rediscovered our primal strength 💀', '“Death can have me, when it earns me”<br><br>Literally took that quote to a whole new level', 'Bro can tell his grandkids that he fought a bull', '&quot;Be proud bull, you are strong&quot;']",b'Comedy',15000538,972133,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'He wrestled a bull (and won)'
Channel: b'Ray William Johnson'
Transcript: what the hell kind of college course is this you don't pack it in let me begin I came to win battle me okay credit where credit is due like damn that is some Kratos type strength like it is legitimately impressive that that guy can do that but here's what I don't like though like am I the only one who feels bad for the bull imagine yourself just existing and some random guy just puts you in a headlock and here's the weirdest part none of these students are standing behind a fence I'm surrounded by idiot if this video is anything it's an indication of why you shouldn't be standing in the bullpen 
Comments: ['You know who else needs to be put in a headlock? My cartoon band Your Favorite Martian who has a NEW SONG called &quot;Date Myself&quot; out now 🔥<a href=""https://www.youtube.com/watch?v=j3otWlepRWw"">https://www.youtube.com/watch?v=j3otWlepRWw</a>', 'Bro had adrenaline rushing in his body more than his blood', 'He&#39;s so strong that you feel bad for the bull this guy is incredible', 'The bull should be honored he got to fight him😂', 'Bro bullied the bull💀', 'If they dont use this in a redbull commercial 😭😭', 'Bro rediscovered our primal strength 💀', '“Death can have me, when it earns me”<br><br>Literally took that quote to a whole new level', 'Bro can tell his grandkids that he fought a bull', '&quot;Be proud bull, you are strong&quot;']
Category: b'Comedy'
"," This YouTube short, titled ""He wrestled a bull (and won)"", features commentary by Ray William Johnson on a viral video of a man wrestling a bull at a college event. The video showcases the physical strength of the man as he successfully takes down the bull in front of a cheering crowd. However, the commentator expresses concern for the safety of both the man and the bull, questioning why there were no barriers protecting them. The comments section is filled with praise for the man's power and jokes comparing him to mythological figures. Overall, the video creates an energetic and humorous atmosphere while raising questions about animal welfare and personal safety."
ROLRU047Pe4,b'Top 3 Most Ruthless Leaders in History',b'Watch Trending Videos',top three most ruthless leaders in history number three Attila the Hun leader of the Huns who terrorized much of Europe and the Roman Empire in the 5th Century with a reputation for brutal and indiscriminate Slaughter number two Alexander the Great king of Macedon who conquered a vast Empire stretching from Greece to India often using brutal tactics and massacring entire populations number one Genghis Khan founder and first great Khan of the Mongol Empire responsible for the deaths of millions of people through war and genocide ,68.61999999999999,1.2969979597784904,2,"['Just 3 many books can be written on this topic.', 'hmm only one is another countrys man']",b'People & Blogs',4374,101,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'Top 3 Most Ruthless Leaders in History'
Channel: b'Watch Trending Videos'
Transcript: top three most ruthless leaders in history number three Attila the Hun leader of the Huns who terrorized much of Europe and the Roman Empire in the 5th Century with a reputation for brutal and indiscriminate Slaughter number two Alexander the Great king of Macedon who conquered a vast Empire stretching from Greece to India often using brutal tactics and massacring entire populations number one Genghis Khan founder and first great Khan of the Mongol Empire responsible for the deaths of millions of people through war and genocide 
Comments: ['Just 3 many books can be written on this topic.', 'hmm only one is another countrys man']
Category: b'People & Blogs'
"," In this YouTube short titled ""Top 3 Most Ruthless Leaders in History"", Watch Trending Videos counts down the cruelties committed by historical rulers. Starting with Attila the Hun, known for his brutal attacks during the 5th century, followed by Alexander the Great, whose conquest resulted in mass killings, and finally Genghis Khan, credited for the death of millions of people through warfare and genocide. The video presents a serious tone and fast-paced narration, providing quick facts and statistics about each leader's violent actions. While brief, the information presented encourages further exploration into the darker aspects of human leadership throughout history. Comments suggest awareness of other possible candidates for the list."
aEF1TPEFDJ0,"b'IN A MINUTE - Myanmar military rampages through villages, killing 17 in attacks #shorts'",b'South China Morning Post',scenes of horrific violence are leaking out of central Myanmar after the military reportedly rampaged through several villages in the sagaying region pro-democracy militias recovered the bodies of 17 people found in villages recently attacked by the government military soldiers were also accused of raping beheading and torturing residents what some observers say are further evidence of war crimes the brutal attacks came a week after the United Nations blamed the military Junta of plunging the nation into a continued state of chaos and bloodship myanmar's Military has created a Perpetual human rights crisis through the continuous use of violence including the killing arbitrary arrest torture and enforced disappearance of anti-cool opponents ,97.038,1.1644922607638246,93,"['Restore democracy in Myanmar', 'PLEASE SAVE US', 'This is sooooo frustrating .. i feel so bad for all the victims...  SAVE MYANMAR!', 'Save Myanmar', 'Myanmar’s military better fear the people when the citizens take back their government. Those who stood with the junta won’t be forgotten when trials come', 'UN more talk? Need actions', 'No human right in Myanmar. SAVE myanmar', 'restore thailand to', 'Democracy 🇵🇭', 'Myanmar has become a second Cambodia under the Khmer Rouge']",b'News & Politics',45561,1162,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'IN A MINUTE - Myanmar military rampages through villages, killing 17 in attacks #shorts'
Channel: b'South China Morning Post'
Transcript: scenes of horrific violence are leaking out of central Myanmar after the military reportedly rampaged through several villages in the sagaying region pro-democracy militias recovered the bodies of 17 people found in villages recently attacked by the government military soldiers were also accused of raping beheading and torturing residents what some observers say are further evidence of war crimes the brutal attacks came a week after the United Nations blamed the military Junta of plunging the nation into a continued state of chaos and bloodship myanmar's Military has created a Perpetual human rights crisis through the continuous use of violence including the killing arbitrary arrest torture and enforced disappearance of anti-cool opponents 
Comments: ['Restore democracy in Myanmar', 'PLEASE SAVE US', 'This is sooooo frustrating .. i feel so bad for all the victims...  SAVE MYANMAR!', 'Save Myanmar', 'Myanmar’s military better fear the people when the citizens take back their government. Those who stood with the junta won’t be forgotten when trials come', 'UN more talk? Need actions', 'No human right in Myanmar. SAVE myanmar', 'restore thailand to', 'Democracy 🇵🇭', 'Myanmar has become a second Cambodia under the Khmer Rouge']
Category: b'News & Politics'
","  In this News & Politics YouTube short, South China Morning Post reports on the recent violent attacks carried out by the Myanmar military against civilians in multiple villages. The footage depicts the aftermath of the assault, which includes allegations of rape, beheadings, and torture. Observers claim the incidents are indicative of ongoing war crimes. The UN has criticized the military Junta for escalating conflict and causing widespread suffering among the population. Viewers expressed frustration over the situation and urged international intervention. The video delivers urgent news updates accompanied by sobering images of destruction and despair, emphasizing the severity of the humanitarian crisis unfolding in Myanmar."
JZh0jqFVB-c,b'What was there? \xf0\x9f\xa4\xad\xf0\x9f\x91\xae\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'Anzulatik',[Music] I'm a bad boy ,19.128,0.3136762860727728,9030,"['Cringe button<br>👇', 'Пора заканчивать смотреть ютуб шортсы...', 'I&#39;ll pay for everyones therapy.<br><br><br>Edit: thanks for the likes!', 'Welcome to the shop!<br><br><br>Holy water - free<br><br><br>Holy bible - 2 likes<br><br><br>Cross - 5 likes<br><br><br><br>Bleach - 5 likes<br><br><br><br>The Lord Jesus - If you like or reply', 'If you ever feel useless just remember this lady exists', 'I showed my therapist this now I’m his therapist 💀', 'Most normal police officer in Ohio💀😭💀😭💀😭💀', 'anyone got a memory-loss pill?-', 'Roses are red, Violets are blue, Water boils when it is heated, And holy water sure is needed.', 'Welcome to the anti cringe store<br> <br>Therapist:1k<br><br>Holy water:50 likes<br><br>Brain wash:100 likes<br><br>Therapist:150 likes<br>  <br>Non cringe potion:200 likes <br><br>Simple cross:210<br><br>All:230<br><br>Thanks for the likes💅💅💅💅<br><br><br>OmgI did not expect to get this many likes<br><br><br>I did not expect all of this much likes!!!']",b'People & Blogs',144473436,3157539,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'What was there? \xf0\x9f\xa4\xad\xf0\x9f\x91\xae\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
Channel: b'Anzulatik'
Transcript: [Music] I'm a bad boy 
Comments: ['Cringe button<br>👇', 'Пора заканчивать смотреть ютуб шортсы...', 'I&#39;ll pay for everyones therapy.<br><br><br>Edit: thanks for the likes!', 'Welcome to the shop!<br><br><br>Holy water - free<br><br><br>Holy bible - 2 likes<br><br><br>Cross - 5 likes<br><br><br><br>Bleach - 5 likes<br><br><br><br>The Lord Jesus - If you like or reply', 'If you ever feel useless just remember this lady exists', 'I showed my therapist this now I’m his therapist 💀', 'Most normal police officer in Ohio💀😭💀😭💀😭💀', 'anyone got a memory-loss pill?-', 'Roses are red, Violets are blue, Water boils when it is heated, And holy water sure is needed.', 'Welcome to the anti cringe store<br> <br>Therapist:1k<br><br>Holy water:50 likes<br><br>Brain wash:100 likes<br><br>Therapist:150 likes<br>  <br>Non cringe potion:200 likes <br><br>Simple cross:210<br><br>All:230<br><br>Thanks for the likes💅💅💅💅<br><br><br>OmgI did not expect to get this many likes<br><br><br>I did not expect all of this much likes!!!']
Category: b'People & Blogs'
","   This People & Blogs YouTube short, posted by Anzulatik, consists primarily of music playing alongside the text ""I'm a bad boy"". Commenters reacted negatively towards the post, describing it as cringe-worthy and suggesting various antidotes such as holy water, bleach, and therapy sessions. Some users engaged playfully with the creator, offering fictional items to counteract the impact of watching the clip. Despite its lightheartedness, the prevailing sentiment among viewers appears negative, indicating a lackluster reception toward the content."
GmLfo3j7Q0w,b'Bob Just Laughs | The Walking Dead #Shorts',b'Clashed PR',foreign ,2.24,0.8928571428571428,1916,"['This is the greatest example of having the last laugh', '&quot;Y&#39;ALL EATIN TAINTED MEAT!!&quot;🤣🤣🤣🤣', 'T-Dog deserves more respect for not missing a beat after being bitten and making sure Carol is safe', 'For a side character that kind of appeared out of thin air, Bob had one of the best arcs in this show, and he went out with a smile on his face after providing us with one of the best examples of &quot;having the last laugh&quot;', 'Bob is a prime example of how to properly deal with crazy people. You just gotta out crazy them', '“HA HA HA!!! IVE BEEN BIT YOU STUPID PRICKS”<br><br>“TAINTED MEAATTTTTTT”', 'For context: Bob was captured by a group of cannibals who cut off his leg and ate it, but Bob hid the fact that he was bitten and was laughing as they were totally unaware of it.', 'Bobs death was one of the saddest imo. He was the only person in the group who was optimistic and his kindness/happiness really made it seem like there was hope for the future. Even while going out he was cracking jokes and making everyone around him happy', 'T-Dog, Bob, and Carl went out like champs. T-Dog in his final moments saved Carol, Carl accepted his fate like a chad, and Bob got the last laugh.', 'Gareth really thought he can be such a menace as Bob😹']",b'Entertainment',2690163,189046,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'Bob Just Laughs | The Walking Dead #Shorts'
Channel: b'Clashed PR'
Transcript: foreign 
Comments: ['This is the greatest example of having the last laugh', '&quot;Y&#39;ALL EATIN TAINTED MEAT!!&quot;🤣🤣🤣🤣', 'T-Dog deserves more respect for not missing a beat after being bitten and making sure Carol is safe', 'For a side character that kind of appeared out of thin air, Bob had one of the best arcs in this show, and he went out with a smile on his face after providing us with one of the best examples of &quot;having the last laugh&quot;', 'Bob is a prime example of how to properly deal with crazy people. You just gotta out crazy them', '“HA HA HA!!! IVE BEEN BIT YOU STUPID PRICKS”<br><br>“TAINTED MEAATTTTTTT”', 'For context: Bob was captured by a group of cannibals who cut off his leg and ate it, but Bob hid the fact that he was bitten and was laughing as they were totally unaware of it.', 'Bobs death was one of the saddest imo. He was the only person in the group who was optimistic and his kindness/happiness really made it seem like there was hope for the future. Even while going out he was cracking jokes and making everyone around him happy', 'T-Dog, Bob, and Carl went out like champs. T-Dog in his final moments saved Carol, Carl accepted his fate like a chad, and Bob got the last laugh.', 'Gareth really thought he can be such a menace as Bob😹']
Category: b'Entertainment'
","     This Entertainment YouTube short, published by Clashed PR, shows a scene from The Walking Dead series featuring character Bob Stookey. Moments before his untimely demise, Bob reveals to his captors that he had been bitten earlier, leaving them shocked and panicked as he shares a hearty laugh. Captions accompany the silent clips, allowing audiences to understand the dialogue exchanged between characters within the original TV episode. The short highlights comedic relief amidst tension, earning positive reactions from fans who appreciate Bob's memorable exit line, referencing tainted meat. Overall, the video conveys humor, surprise, and nostalgia for devotees of The Walking Dead series."
FF9YBylcWzg,b'Bitten by a Nile Crocodile! #crocodile  #bite  #shorts',b'This is Africa Outdoors',biting the line it's biting the line snap my knife uh hey help me help me jump out johnny has a hook on it hey oh i got ,26.077,1.1120911147754726,4549,"['Full video for context <a href=""https://www.youtube.com/watch?v=A1S4mRsGnQg"">https://youtu.be/A1S4mRsGnQg</a>', 'You&#39;re lucky it was a smaller one.', 'Man really just said &quot;OoOwwW&quot; after getting bit by a Nile Crocodile...', 'This man went from cameraman to steve irwin in 2 seconds', 'This man really just jumped into murky croc-infested water', 'For anyone wondering, a very good way of avoiding being bitten or eaten by a nile crocodile is to not stand in knee deep nile crocodile habited waterways. Bonus points if you dont do it with a flailing fish on a line you are holding. Super bonus life points if you dont do it in murky water.', 'cameraman never dies.', 'Lesson 1: How to use yourself as bait.', 'Caribbean people have a rule: If you cannot see the bottom of the water, we do not get into the water.', 'The Egyptian King Narmer was supposedly killed by Crocdiles in the Nile River.']",b'Sports',4591206,130604,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'Bitten by a Nile Crocodile! #crocodile  #bite  #shorts'
Channel: b'This is Africa Outdoors'
Transcript: biting the line it's biting the line snap my knife uh hey help me help me jump out johnny has a hook on it hey oh i got 
Comments: ['Full video for context <a href=""https://www.youtube.com/watch?v=A1S4mRsGnQg"">https://youtu.be/A1S4mRsGnQg</a>', 'You&#39;re lucky it was a smaller one.', 'Man really just said &quot;OoOwwW&quot; after getting bit by a Nile Crocodile...', 'This man went from cameraman to steve irwin in 2 seconds', 'This man really just jumped into murky croc-infested water', 'For anyone wondering, a very good way of avoiding being bitten or eaten by a nile crocodile is to not stand in knee deep nile crocodile habited waterways. Bonus points if you dont do it with a flailing fish on a line you are holding. Super bonus life points if you dont do it in murky water.', 'cameraman never dies.', 'Lesson 1: How to use yourself as bait.', 'Caribbean people have a rule: If you cannot see the bottom of the water, we do not get into the water.', 'The Egyptian King Narmer was supposedly killed by Crocdiles in the Nile River.']
Category: b'Sports'
","     This Sports YouTube short, uploaded by This Is Africa Outdoors, follows a fisherman encountering trouble when a Nile crocodile latches onto his fishing line. Panicking, the angler shouts for assistance while attempting to release the snapping predator. With urgency, he calls upon friend Johnny to assist him in extracting himself from danger. Bystanders eventually succeed in pulling him away from the aggressive creature. Although the setting involves sportsmanship, the primary focus remains on survival skills exhibited in wildlife environments. Rapid pacing and intense action make up the core elements of this thrilling outdoor adventure."
iu8f8YupCvc,"b""DARTH PLAGUEIS' BRUTAL SITH Training Methods for DARTH SIDIOUS | Star Wars Legends | #Shorts""",b'Star Wars Transmissions',shortly after becoming the new Apprentice of Darth Plagueis Darth Sidious accompanied his master to his Frozen Homeworld of mygido where Plagueis objected him to mygiddo's intense cold Atop A Mountain unaffected by the planet's freezing temperature Plagueis informed his Apprentice that his intent was for the frigid temperatures and the dark side to kill Palpatine so that he'd be reborn as Sith Lord as Sidious froze Plagueis forced him to repeatedly recount the slaughter of his family in detail with the goal of extinguishing any lingering feelings or personal connection to his family and eliminating all sense of regret or compassion additionally as their time on my Guido continued Plagueis waited Atop The Mountain hoping that Sidious hatred would drive him to want to murder his master during this time Sidious was deprived of food water and sleep while he was forced to climb to reach his master but repeatedly failed when cities finally succeeded in reaching Plagueis he learned his master used a mind-clouding technique on him discovering Plagueis had been a force-created doppelganger soon thereafter Plagueis informed his Apprentice that it would take him not a standard day sooner than a decade for cities to become a truly powerful Sith Lord ,120.10000000000002,1.7069109075770188,7,"['Now I&#39;m imagining Plagueis relaxing at home eating chips while his mental image kept taunting Palps from the mountain.', 'Luceno&#39;s &quot;Darth Plagueis&quot; is the best Star Wars book I&#39;ve ever read (I&#39;ve read over 100)', 'Welcome to the dark side of the force', 'Well I would say that Plagueis succeeded since Sidious did in fact murder him later on.']",b'Entertainment',12797,1030,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b""DARTH PLAGUEIS' BRUTAL SITH Training Methods for DARTH SIDIOUS | Star Wars Legends | #Shorts""
Channel: b'Star Wars Transmissions'
Transcript: shortly after becoming the new Apprentice of Darth Plagueis Darth Sidious accompanied his master to his Frozen Homeworld of mygido where Plagueis objected him to mygiddo's intense cold Atop A Mountain unaffected by the planet's freezing temperature Plagueis informed his Apprentice that his intent was for the frigid temperatures and the dark side to kill Palpatine so that he'd be reborn as Sith Lord as Sidious froze Plagueis forced him to repeatedly recount the slaughter of his family in detail with the goal of extinguishing any lingering feelings or personal connection to his family and eliminating all sense of regret or compassion additionally as their time on my Guido continued Plagueis waited Atop The Mountain hoping that Sidious hatred would drive him to want to murder his master during this time Sidious was deprived of food water and sleep while he was forced to climb to reach his master but repeatedly failed when cities finally succeeded in reaching Plagueis he learned his master used a mind-clouding technique on him discovering Plagueis had been a force-created doppelganger soon thereafter Plagueis informed his Apprentice that it would take him not a standard day sooner than a decade for cities to become a truly powerful Sith Lord 
Comments: ['Now I&#39;m imagining Plagueis relaxing at home eating chips while his mental image kept taunting Palps from the mountain.', 'Luceno&#39;s &quot;Darth Plagueis&quot; is the best Star Wars book I&#39;ve ever read (I&#39;ve read over 100)', 'Welcome to the dark side of the force', 'Well I would say that Plagueis succeeded since Sidious did in fact murder him later on.']
Category: b'Entertainment'
","     This Entertainment YouTube short, shared by Star Wars Transmissions, explores the training methods employed by Dark Lord of the Sith, Darth Plagueis, to transform his apprentice, Darth Sidious. Through brutality and manipulation, Plagueis seeks to eliminate empathy and strengthen Sidious' resolve. Subjected to extreme conditions, starvation, and sleep deprivation, Sidious endures grueling challenges designed to heighten his anger and sharpen combat prowess. Eventually realizing Plagueis utilized deception techniques, Sidious learns harsh lessons about trust and loyalty along his path to ultimate power. The video offers intriguing insights into Star Wars lore, engaging those familiar with the franchise. Pensive storytelling punctuated by suspenseful revelations marks the essence of this animated piece."
vl6AKMgNapU,b'Corpsegrinder on Young Fans#shorts#cannibalcorpse#corpsegrinder#fans#deathmetal#georgefisher',b'Cannibal Corpse Fanbase',you if you're going to sit here and tell me how bad we are how bad all these bands are for the kids go talk to the kids that's the problem with a lot of kids today nobody wants to talk to them they don't want to hear what we have to say you look different you look weird you don't matter you know and that's the way I think a lot of kids feel and they're you know they come to the show they're not outcasts they're not Misfits everybody accepts them there's people that look like just a normal average Joe Schmo person there but they're there to see man they know the songs you're part of the crew you're with us you feel like you know you're part of a family you know everybody is there for one reason you know to see this band or to see the opening band and and have a good time and those people if they want to understand that then talk to the kids at least you'll get their opinion you'll understand where they're coming from ,77.92099999999999,2.399866531487019,1040,"['He&#39;s a dad. He understands kids. And he gives plushes to charity. Don&#39;t fuk with him.', 'Man writes songs about people getting their heads smashed in and killed and is still one of the nicest and most humble guys ever.', 'An assassin once tried to strangle him once<br><br>His neck snapped the assassin instead', 'George is a GREAT ambassador for life and understanding.', 'Death metal is actually good for your mental health. A way for some people to just let it all out. At least for people like me who have a lot of suppressed emotions.', 'This guy doesn&#39;t skip neck day', 'What a wholesome guy the Corpsegrinder is', 'I saw George at the black dahlia show in tampa last night. He took a picture with my buddy and I. Super kind person. He is a legend.', 'Corpsgrinder is low key the sweetest person on earth', 'better psychic insight than 75% of all pyschiatrists i guess']",b'Music',443007,38549,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'Corpsegrinder on Young Fans#shorts#cannibalcorpse#corpsegrinder#fans#deathmetal#georgefisher'
Channel: b'Cannibal Corpse Fanbase'
Transcript: you if you're going to sit here and tell me how bad we are how bad all these bands are for the kids go talk to the kids that's the problem with a lot of kids today nobody wants to talk to them they don't want to hear what we have to say you look different you look weird you don't matter you know and that's the way I think a lot of kids feel and they're you know they come to the show they're not outcasts they're not Misfits everybody accepts them there's people that look like just a normal average Joe Schmo person there but they're there to see man they know the songs you're part of the crew you're with us you feel like you know you're part of a family you know everybody is there for one reason you know to see this band or to see the opening band and and have a good time and those people if they want to understand that then talk to the kids at least you'll get their opinion you'll understand where they're coming from 
Comments: ['He&#39;s a dad. He understands kids. And he gives plushes to charity. Don&#39;t fuk with him.', 'Man writes songs about people getting their heads smashed in and killed and is still one of the nicest and most humble guys ever.', 'An assassin once tried to strangle him once<br><br>His neck snapped the assassin instead', 'George is a GREAT ambassador for life and understanding.', 'Death metal is actually good for your mental health. A way for some people to just let it all out. At least for people like me who have a lot of suppressed emotions.', 'This guy doesn&#39;t skip neck day', 'What a wholesome guy the Corpsegrinder is', 'I saw George at the black dahlia show in tampa last night. He took a picture with my buddy and I. Super kind person. He is a legend.', 'Corpsgrinder is low key the sweetest person on earth', 'better psychic insight than 75% of all pyschiatrists i guess']
Category: b'Music'
","     This Music YouTube short, released by Cannibal Corpse Fanbase, features lead vocalist George Fisher, alias Corpsegrinder, defending young Death Metal fans. Speaking candidly, he addresses misconceptions surrounding the genre's influence on youth culture. Expressing genuine care for attendees, Corpsegrinder explains how concerts foster inclusivity despite perceived differences. Throughout the speech, he champions open communication and advocates seeking children's opinions to bridge gaps in understanding. Delivered passionately, this monologue resonates deeply with supporters, inspiring admiration and appreciation for the artist's authentic approachability. Warm sentiments dominate viewer feedback, reinforcing the community aspect prevalent within the Death Metal subculture."
L0sBSJdLKGo,b'Intense Arsenal Roblox Competition| Roblox with my daughter is brutal #shorts',b'ZoeyRose',[Music] i don't is you're even killing anyone else i think you're like have 15 kills just killing me ,16.671,1.1996880810989143,0,[],b'Gaming',1810,56,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'Intense Arsenal Roblox Competition| Roblox with my daughter is brutal #shorts'
Channel: b'ZoeyRose'
Transcript: [Music] i don't is you're even killing anyone else i think you're like have 15 kills just killing me 
Comments: []
Category: b'Gaming'
","     This Gaming YouTube short, shared by ZoeyRose, documents an exciting competition inside popular online game Roblox. Playing together, father and daughter engage in friendly fire, demonstrating high energy and enthusiasm. Fast-paced editing complements rapid action sequences, presenting an immersive gaming environment. Amidst the intensity, the child voices her suspicion regarding opponent motivations, adding a layer of drama. Ultimately, the joyous interaction centers on bonding, entertainment, and fun across generations, reflecting positively on parent-child relationships in gaming settings. Absence of viewer responses suggests the channel caters to a smaller audience base or requires additional promotion to expand visibility."
GaoRxpixnEY,b'total drama reunion || #totaldrama #totaldramaedit #totaldramacharacters #edit #tdi #tdr #mcclean',b'enicrispy',follow my instructions there's no time for introductions he was the one that made us you'll be the one to save us [Music] all these days [Music] [Music] hello ,40.59,0.7390983000739098,1342,"['Everyone: Glow ups<br>Owen: Grows mustache', 'Legend has it, Courtney is still scared of green jello😂', 'i really wanted to see the rest of the crew', 'Chris is actually so sick. I really hope they make more series with the og’s', 'Courtney and her fear of green jello will forever be iconic', 'NOT ME FORGETTING THAT COURTNEY WAS SCARED OF JELLY😭', 'When they where kids they thought the villian was Duncan<br>When they turned 18 they thought the island was the enemy <br>When they all grew up they finally knew', 'I love how Gwen was comforting Courtney. And how she dyed her hair brown.', 'Courtney lip synced &quot;You&#39;ll be the one to save us&quot; was perfect 👌👌', 'Nah her fear of green jelly😂']",b'Gaming',690722,47045,"You are a copywriter, create a 100 word summary of what this Youtube Short is about. Provide a neutral description. The summary should describe the overall atmosphere and pace of the video. It should also highlight important events from the video. Do not include any statements about a viewers response to the content or the overall viewing experience. Output the raw summary text.
Title: b'total drama reunion || #totaldrama #totaldramaedit #totaldramacharacters #edit #tdi #tdr #mcclean'
Channel: b'enicrispy'
Transcript: follow my instructions there's no time for introductions he was the one that made us you'll be the one to save us [Music] all these days [Music] [Music] hello 
Comments: ['Everyone: Glow ups<br>Owen: Grows mustache', 'Legend has it, Courtney is still scared of green jello😂', 'i really wanted to see the rest of the crew', 'Chris is actually so sick. I really hope they make more series with the og’s', 'Courtney and her fear of green jello will forever be iconic', 'NOT ME FORGETTING THAT COURTNEY WAS SCARED OF JELLY😭', 'When they where kids they thought the villian was Duncan<br>When they turned 18 they thought the island was the enemy <br>When they all grew up they finally knew', 'I love how Gwen was comforting Courtney. And how she dyed her hair brown.', 'Courtney lip synced &quot;You&#39;ll be the one to save us&quot; was perfect 👌👌', 'Nah her fear of green jelly😂']
Category: b'Gaming'
","     This Gaming YouTube short, named Total Drama Reunion, edited by enicrispy, displays compiled visuals representing beloved characters from Total Drama Island series. Set to dramatic audio tracks, the montage incorporates clever edits and transitions, displaying cast members reuniting. Character growth is highlighted through appearance changes, particularly Owen's noticeable facial hair addition. Humorously, recurring gags involving Green Jell-O fears resurface. Positive interactions, exemplified by Gwen comforting Courtney, contribute to a warm atmosphere. Devoid of actual gameplay, the piece serves as fan service, celebrating cherished memories and promoting anticipation for potential sequels. Engaging remarks illustrate viewer fondness for the animations, fueling excitement amongst followers."
